target_id	length	eff_length	est_counts	tpm
AAC75628	738	639	174	38.6212
AAC75629	1335	1236	1040	119.342
AAC75630	882	783	62	11.2307
AAC75631	588	489	133	38.5762
AAC75632	384	285	3703	1842.83
AAC75633	690	591	363	87.1156
AAC75634	1038	939	1609	243.034
AAC75635	420	321	346	152.879
AAC75636	699	600	278	65.7159
AAC75637	2661	2562	1906	105.517
AAC75638	1356	1257	1512	170.606
AAC75639	324	225	216	136.16
AAC75640	1299	1200	2434	287.684
AAC75641	2574	2475	8253	472.948
AAC75642	732	633	275	61.6178
AAC75643	981	882	506	81.369
AAC75644	738	639	1046	232.171
AAC75646	342	243	15535	9067.38
AAC75647	48	2.36004	0	0
AAC75648	1161	1062	762	101.767
AAC75649	1122	1023	246	34.1064
AAC75650	1071	972	167	24.3684
AAC75651	366	267	0	0
AAC75652	519	420	76	25.665
AAC75653	1227	1128	223	28.0397
AAC75654	483	384	40	14.7743
AAC75655	348	249	3739	2129.77
AAC75656	768	669	8055	1707.72
AAC75657	549	450	5972	1882.28
AAC75658	249	150	5960	5635.49
AAC75659	1362	1263	2409	270.527
AAC75660	792	693	234	47.8916
AAT48144	1287	1188	311	37.1297
AAC75663	594	495	3793	1086.81
AAC75664	879	780	200	36.3674
AAT48145	1662	1563	340	30.853
AAC75666	342	243	897	523.556
AAC75667	291	192	164	121.149
AAC75668	477	378	232	87.0509
AAC75669	483	384	697	257.441
AAC75670	1242	1143	765	94.9275
AAC75671	957	858	66	10.9102
AAC75672	213	114	0	0
AAC75673	1410	1311	0	0
AAC75674	627	528	0	0
AAC75675	2190	2091	185	12.5486
AAC75676	1617	1518	345	32.2347
AAC75677	264	165	15	12.8939
AAC75678	1074	975	389	56.5877
AAC75679	372	273	322	167.29
AAT48146	864	765	26	4.82046
AAC75681	822	723	0	0
AAC75682	702	603	48	11.2902
AAC75683	237	138	26	26.7221
AAC75684	444	345	16	6.57776
AAC75685	468	369	0	0
AAC75690	1704	1605	278	24.5667
AAC75691	459	360	24	9.45553
AAC75692	483	384	0	0
ABD18698	201	102	0	0
AAC75693	318	219	0	0
AAC75694	330	231	0	0
AAC75695	4581	4482	189	5.9809
AAC75706	978	879	26	4.19528
AAC75707	1269	1170	0	0
AAC75708	1449	1350	57	5.9885
AAC75709	1281	1182	41	4.91975
AAC75710	1401	1302	0	0
AAC75711	663	564	115	28.9198
AAC75712	450	351	126	50.9144
AAC75713	159	60	93	219.841
AAC75714	300	201	18	12.7015
AAC75715	525	426	23	7.65764
AAC75716	405	306	48	22.2483
AAC75717	450	351	210	84.8573
AAC75718	345	246	35	20.1795
AAC75719	330	231	0	0
AAC75720	246	147	0	0
AAC75721	411	312	20	9.09185
AAC75722	2145	2046	19	1.31712
AAC75723	960	861	0	0
AAC75724	1203	1104	103	13.2326
AAC75725	1065	966	6	0.88095
AAC75726	993	894	6	0.951899
AAC75729	738	639	455	100.992
AAC75730	336	237	136	81.3893
AAC75731	531	432	470	154.309
AAC75732	1173	1074	155	20.4694
AAC75733	1539	1440	216	21.2749
AAC75734	516	417	1821	619.371
AAC75735	1557	1458	1485	144.459
AAC75736	429	330	329	141.403
AAC75737	567	468	287	86.9787
AAC75738	186	87	1556	2536.69
AAC75739	2631	2532	4124	231.011
AAC75740	501	402	123	43.3966
AAC75741	1062	963	2699	397.515
AAC75742	498	399	121	43.012
AAC75743	1086	987	241	34.6319
AAT48148	564	465	0	0
AAT48149	960	861	93	15.3199
AAC75746	372	273	19	9.87115
AAC75747	780	681	5	1.04136
AAC75748	360	261	10	5.43421
AAC75749	774	675	163	34.25
AAC75750	966	867	279	45.6417
AAC75751	1515	1416	124	12.4204
AAC75752	1440	1341	77	8.14402
AAC75753	1134	1035	78	10.6889
AAC75754	2253	2154	259	17.0542
AAC75755	528	429	0	0
AAC75756	1011	912	113	17.5736
AAT48150	1458	1359	73	7.61869
AAC75758	1425	1326	277	29.6287
AAC75759	471	372	287	109.425
AAC75760	411	312	0	0
AAC75761	768	669	0	0
AAC75762	543	444	0	0
AAC75763	1710	1611	65	5.72262
AAC75764	924	825	0	0
AAC75765	1827	1728	62	5.08891
AAC75766	612	513	8	2.21182
AAC75767	462	363	0	0
AAC75768	351	252	375	211.061
AAC75769	873	774	884	161.99
AAC75770	273	174	425	346.431
AAC75771	1122	1023	1763	244.43
AAC75772	1011	912	1437	223.48
AAC75773	2079	1980	617	44.1974
AAC75774	354	255	10	5.56207
AAC75775	2562	2463	406	23.3797
AAC75776	657	558	27	6.86288
AAC75777	768	669	148	31.3771
AAC75778	909	810	0	0
AAC75779	1167	1068	34	4.51528
AAC75780	639	540	24	6.30368
AAC75781	777	678	24	5.02063
AAC75782	1365	1266	59	6.60991
AAC75783	993	894	3257	516.722
AAC75784	1140	1041	1305	177.802
AAC75785	627	528	265	71.1851
AAC75786	762	663	403	86.2121
AAC75787	1050	951	475	70.8419
AAC75788	480	381	93	34.6206
AAC75789	711	612	182	42.1791
AAC75790	312	213	205	136.506
AAC75791	324	225	0	0
AAC75792	606	507	56	15.666
AAC75793	1428	1329	161	17.1822
AAC75794	909	810	78	13.658
AAC75795	1038	939	62	9.3649
AAC75796	285	186	0	0
AAC75797	918	819	12	2.07814
AAC75798	600	501	0	0
AAC75799	675	576	0	0
AAC75800	1092	993	15	2.14249
AAC75801	483	384	0	0
AAC75802	1509	1410	0	0
AAC75803	2667	2568	157	8.67125
AAC75804	735	636	31	6.91324
AAC75805	1713	1614	141	12.3906
AAC75806	1800	1701	103	8.58835
AAC75807	366	267	127	67.4636
AAC75808	1272	1173	248	29.9868
AAC75809	261	162	29	25.3898
AAC75810	576	477	42	12.4884
AAC75811	861	762	16	2.97812
AAC75812	780	681	0	0
AAC75813	1338	1239	0	0
AAT48151	1455	1356	1	0.104597
AAC75816	786	687	1	0.206453
AAC75817	1278	1179	34	4.09018
AAC75818	1479	1380	10	1.02777
AAC75819	672	573	277	68.5649
ACO60004	141	42.0007	0	0
AAC75820	873	774	46	8.42934
AAC75821	1299	1200	10333	1221.3
AAC75822	1638	1539	3463	319.147
AAC75823	792	693	235	48.0963
AAC75824	336	237	57	34.1117
AAC75825	249	150	40	37.8221
AAC75826	2235	2136	998	66.2684
AAC75827	1302	1203	368	43.387
AAC75828	2757	2658	306	16.3284
AAC75829	1341	1242	40	4.56789
AAC75830	1341	1242	42	4.79628
AAC75831	1353	1254	127	14.3643
AAC75832	450	351	326	131.731
AAC75833	783	684	88	18.2475
AAC75834	330	231	51	31.3138
AAC75835	546	447	276	87.5747
AAC75836	849	750	181	34.229
AAC75837	1365	1266	1413	158.302
AAC75838	1290	1191	1348	160.53
AAC75839	1368	1269	437	48.8424
AAC75840	756	657	137	29.5755
AAC75841	1149	1050	597	80.6421
AAC75842	648	549	82	21.1845
AAC75843	1317	1218	0	0
AAC75844	1776	1677	276	23.3428
AAC75845	1419	1320	85	9.13318
AAC75846	423	324	114	49.9042
AAC75847	732	633	224	50.1905
AAC75848	1101	1002	659	93.2813
AAC75849	396	297	128	61.1266
AAC75850	918	819	333	57.6683
AAC75851	228	129	185	203.404
AAC75852	1206	1107	540	69.1868
AAC75853	444	345	338	138.955
AAC75854	807	708	316	63.3039
AAC75855	1098	999	372	52.8146
AAC75856	1254	1155	566	69.5043
AAC75857	1332	1233	179	20.5905
AAC75858	1827	1728	257	21.0944
AAC75859	3543	3444	449	18.491
AAC75860	2889	2790	629	31.9759
AAC75861	3369	3270	683	29.6244
AAC75862	324	225	0	0
AAC75863	408	309	11	5.04907
AAC75864	564	465	39	11.8957
AAC75865	471	372	20	7.62542
AAC75866	795	696	691	140.814
AAC75867	876	777	244	44.5395
AAC75868	2247	2148	2058	135.89
AAC75869	531	432	854	280.383
AAC75870	690	591	69	16.5592
AAC75871	714	615	271	62.4987
AAC75872	219	120	80	94.5553
AAC75873	1041	942	536	80.7032
AAC75874	1194	1095	139	18.0044
AAC75875	2160	2061	536	36.8862
AAC75876	1032	933	221	33.596
AAC75877	1263	1164	81	9.86981
AAC75878	936	837	100	16.9454
AAC75879	693	594	140	33.4286
AAC75880	1419	1320	55	5.9097
AAC75881	762	663	46	9.84059
AAC75882	837	738	34	6.53431
AAC75883	1182	1083	328	42.9559
AAC75884	1230	1131	185	23.1999
AAC75885	633	534	0	0
AAC75886	810	711	143	28.5262
AAC75887	483	384	113	41.7373
ACO60005	81	4.42658	0	0
AAC75888	426	327	0	0
AAC75890	492	393	0	0
AAC75891	1377	1278	10	1.1098
AAC75892	219	120	31	36.6402
AAC75899	906	807	806.31	141.712
AAC75900	366	267	388.667	206.463
AAC75903	756	657	229	49.4364
AAC75904	2259	2160	157	10.3091
AAC75905	879	780	33	6.00062
AAC75906	480	381	125	46.5331
AAC75907	1779	1680	1030	86.9571
AAT48152	1191	1092	29	3.76662
AAC75909	1197	1098	10	1.29174
AAC75910	1212	1113	20	2.54866
AAC75911	1386	1287	66	7.27348
AAC75912	933	834	78	13.2649
AAC75913	1626	1527	498	46.2559
AAC75914	771	672	175	36.9356
AAC75915	579	480	195	57.6196
AAC75916	3099	3000	115	5.43693
AAC75917	1329	1230	46	5.30432
AAC75918	780	681	5	1.04136
AAC75919	2871	2772	102	5.21896
AAC75920	1401	1302	55	5.9914
AAC75921	1320	1221	44	5.1111
AAT48153	1368	1269	84	9.38847
AAC75924	489	390	13	4.72776
AAC75925	1920	1821	54	4.20592
AAC75926	1449	1350	0	0
ACO60006	126	27.1193	0	0
AAC75927	549	450	28	8.82516
AAC75928	1518	1419	2342	234.089
AAC75929	1098	999	1398	198.481
AAC75930	1734	1635	920	79.8081
AAC75931	711	612	689	159.678
AAC75932	897	798	553	98.2877
AAC75933	522	423	858	287.689
AAC75934	408	309	606	278.158
AAC75935	267	168	296	249.896
AAC75936	981	882	1011	162.577
AAC75937	660	561	2083	526.627
AAC75938	312	213	190	126.518
AAC75939	1440	1341	694	73.402
AAC75940	744	645	98	21.5498
AAC75941	2874	2775	1261	64.4509
AAC75942	390	291	1242	605.349
AAC75943	1095	996	900	128.162
AAC75944	1203	1104	858	110.229
AAC75945	1179	1080	557	73.149
AAC75946	1326	1227	1319	152.467
AAC75947	579	480	704	208.022
AAC75948	330	231	803	493.038
AAC75949	549	450	509	160.429
ACO60007	60	2.81266	9	453.839
AAC75950	1233	1134	2081	260.277
AAC75951	660	561	1863	471.007
AAC75953	894	795	993	177.157
AAC75954	2145	2046	31	2.14898
AAC75955	996	897	8	1.26495
AAC75956	786	687	38	7.8452
AAC75957	1479	1380	33	3.39166
AAC75958	897	798	31	5.5098
AAC75959	741	642	488	107.811
AAC75960	636	537	126	33.2792
AAC75961	861	762	222	41.3214
AAC75962	1080	981	14450	2089.18
AAC75963	1164	1065	13337	1776.17
AAC75964	1020	921	4230	651.415
AAC75965	714	615	152	35.0546
AAC75966	510	411	87	30.023
AAC75967	966	867	0	0
AAT48154	1278	1179	28	3.36838
AAC75970	1389	1290	72	7.91625
AAC75971	444	345	0	0
AAT48155	1992	1893	8966	671.777
AAC75973	759	660	362	77.7932
AAC75974	921	822	799	137.864
AAC75975	1977	1878	2341	176.8
AAC75976	132	33.0202	21	90.202
AAC75977	216	117	112	135.772
AAC75979	1155	1056	270	36.2641
AAC75980	1395	1296	293	32.0656
AAC75981	498	399	21	7.46489
AAC75982	708	609	32	7.45263
AAC75983	732	633	180	40.3316
AAC75984	951	852	675	112.368
AAC75985	564	465	572	174.47
AAC75986	417	318	212	94.5553
AAC75987	981	882	57	9.16607
AAC75988	705	606	252	58.98
AAC75989	567	468	327	99.1012
AAC75990	291	192	75	55.4035
AAC75991	594	495	244	69.9136
AAC75992	1137	1038	286	39.0792
AAC75993	1008	909	106	16.5394
AAC75994	1047	948	5108	764.222
AAC75995	720	621	168	38.3702
AAC75996	327	228	629	391.285
AAC75997	720	621	502	114.654
AAC75998	1053	954	330	49.0617
AAC75999	276	177	807	646.662
AAC76000	1080	981	286	41.3499
AAC76001	1257	1158	464	56.8311
AAC76002	2136	2037	304	21.167
AAC76003	708	609	450	104.803
AAC76004	537	438	19	6.15257
AAC76007	411	312	0	0
AAC76008	810	711	5	0.997418
AAT48156	4563	4464	972	30.883
AAC76011	1683	1584	42	3.76072
AAC76012	2172	2073	300	20.5257
AAC76013	405	306	61	28.2739
AAT48157	1224	1125	98	12.3552
AAT48158	1053	954	16	2.37875
AAC76015	1500	1401	83	8.40266
AAC76016	765	666	222	47.2776
AAC76018	1017	918	1289.72	199.265
AAT48159	1068	969	64	9.3677
AAC76020	759	660	17	3.65327
AAC76021	714	615	41	9.45553
AAC76022	693	594	0	0
AAC76023	1500	1401	66	6.68163
AAC76024	1860	1761	864	69.5875
AAC76025	867	768	194	35.8276
AAC76026	249	150	65	61.4609
AAC76027	342	243	124	72.3756
AAC76028	489	390	304	110.557
AAC76029	495	396	251	89.8991
AAC76030	1704	1605	1031	91.1089
AAC76031	1179	1080	538	70.6538
AAC76032	987	888	749	119.632
AAC76033	1119	1020	1468	204.128
AAC76034	288	189	0	0
AAC76037	1041	942	782	117.742
AAC76038	495	396	456	163.323
AAC76039	885	786	104	18.7667
AAC76041	426	327	592	256.774
AAC76042	735	636	581	129.567
AAC76044	1188	1089	103	13.4149
AAC76045	660	561	368	93.0383
AAC76046	957	858	31	5.1245
AAC76047	1164	1065	446	59.3967
AAC76048	828	729	172	33.464
AAT48160	927	828	23	3.9398
AAC76050	258	159	18	16.0566
AAT48161	2220	2121	645	43.1316
AAC76053	1413	1314	896	96.7141
AAC76054	738	639	326	72.3592
AAC76055	2259	2160	866	56.8645
AAC76056	1608	1509	567	53.2931
AAC76057	396	297	100	47.7552
AAC76058	297	198	81	58.0225
AAT48162	483	384	64	23.6388
AAC76060	393	294	392	189.111
AAC76061	660	561	102	25.7878
AAC76062	1350	1251	276	31.2917
AAC76063	333	234	0	0
AAC76064	582	483	187	54.9125
AAC76065	315	216	1056	693.405
AAC76066	1893	1794	1684	133.136
AAC76067	582	483	480	140.952
AAC76068	828	729	1022	198.838
AAC76069	423	324	175	76.6073
AAC76070	630	531	225	60.0987
AAC76071	1482	1383	2388	244.9
AAC76073	672	573	1741	430.944
AAC76074	1161	1062	3091	412.811
AAC76075	789	690	178	36.5888
AAC76076	774	675	577	121.241
AAC76077	654	555	901	230.255
AAC76078	291	192	345	254.856
AAC76079	552	453	33	10.3322
AAC76080	366	267	388.667	206.463
AAC76081	906	807	806.31	141.712
AAC76083	750	651	28	6.10034
AAC76084	1065	966	99	14.5357
AAC76085	201	102	177	246.122
AAC76086	630	531	63	16.8276
AAC76087	1662	1563	118	10.7078
ACO60008	60	2.81266	29	1462.37
ACO60009	60	2.81266	0	0
AAC76088	1434	1335	734	77.9815
AAC76089	2841	2742	902	46.6569
AAC76090	1302	1203	235	27.7063
AAC76091	621	522	222	60.3197
AAC76092	1239	1140	942	117.199
AAC76093	822	723	345	67.6796
AAC76094	369	270	73	38.3474
AAC76095	618	519	288	78.705
AAC76096	933	834	122	20.7477
AAC76097	912	813	0	0
AAC76098	606	507	16	4.47599
AAC76099	1464	1365	66	6.85785
AAC76100	1014	915	366	56.7332
AAC76101	216	117	8837	10712.6
AAC76102	1746	1647	1730	148.981
AAC76103	1842	1743	4881	397.181
AAC76104	507	408	125	43.4537
AAC76105	765	666	106	22.574
AAC76106	624	525	187	50.5195
AAC76107	1521	1422	130	12.9664
AAC76108	1380	1281	135	14.9473
AAC76109	333	234	0	0
AAC76110	984	885	518	83.0163
AAT48164	3093	2994	138	6.53739
AAC76112	450	351	0	0
AAT48165	1434	1335	0	0
AAC76114	1071	972	0	0
AAC76115	2352	2253	19	1.19611
AAC76116	2019	1920	156	11.5239
AAC76117	417	318	45	20.0707
AAC76118	315	216	46	30.2052
AAC76119	1137	1038	122	16.6701
AAC76120	504	405	70	24.5143
AAC76121	693	594	0	0
AAC76122	987	888	629	100.465
AAT48166	966	867	678	110.914
AAC76124	1245	1146	2726	337.379
AAC76125	552	453	88	27.5525
AAC76126	1488	1389	117	11.947
AAC76127	1413	1314	82	8.85106
AAC76128	1299	1200	130	15.3652
AAC76129	777	678	1066	223
AAC76130	663	564	1000	251.477
AAC76131	384	285	397	197.571
AAC76132	369	270	803	421.822
AAC76133	306	207	883	605.017
AAC76134	405	306	649	300.816
AAC76135	300	201	515	363.403
AAC76136	393	294	0	0
AAC76137	987	888	62	9.90275
AAC76138	366	267	98	52.0585
AAC76139	357	258	35	19.2409
AAC76140	897	798	248	44.0784
AAC76141	702	603	20	4.70424
AAC76142	165	66	145	311.603
AAT48167	1311	1212	178	20.8302
AAT48168	1332	1233	87	10.0077
AAT48169	1365	1266	96	10.7551
AAC76148	390	291	14	6.82358
AAT48170	2295	2196	424	27.3849
AAC76150	1209	1110	1415	180.805
AAC76151	1332	1233	2519	289.762
AAC76152	990	891	3194	508.433
AAC76153	939	840	634	107.05
AAC76154	219	120	0	0
AAC76155	540	441	28	9.00526
AAC76156	1188	1089	0	0
AAC76158	1146	1047	203	27.4996
AAC76159	885	786	96	17.3231
AAC76160	771	672	84	17.7291
AAC76161	1335	1236	131	15.0324
AAC76162	1572	1473	331	31.8715
AAC76163	336	237	120	71.8141
AAC76164	465	366	133	51.5404
AAC76165	810	711	861	171.755
AAC76166	1281	1182	59	7.07964
AAC76167	474	375	0	0
AAC76170	1155	1056	0	0
AAC76171	861	762	0	0
AAC76172	477	378	0	0
AAC76173	804	705	0	0
AAC76174	792	693	20	4.0933
AAC76175	756	657	0	0
AAC76176	585	486	63	18.3857
AAC76177	696	597	3	0.712728
AAC76178	2517	2418	201	11.7901
AAC76179	1092	993	161	22.9961
AAC76180	861	762	103	19.1716
AAC76181	2037	1938	831	60.8169
AAC76182	396	297	361	172.396
AAC76183	591	492	267	76.9703
AAC76184	576	477	602	179.001
AAC76185	1041	942	144	21.6815
AAC76186	636	537	60	15.8472
AAC76187	519	420	65	21.9503
AAC76188	444	345	105	43.1665
AAC76189	303	204	331	230.131
AAC76190	504	405	1727	604.803
AAC76191	525	426	1645	547.688
AAC76192	996	897	393	62.1408
AAC76193	879	780	416	75.6442
AAC76194	1008	909	269	41.9725
AAC76195	1245	1146	257	31.8072
AAC76196	1890	1791	6390	506.037
ACO60010	81	4.42658	47	1505.94
AAC76197	885	786	4333	781.885
AAC76198	2136	2037	10063	700.67
AAC76199	270	171	5022	4165.41
AAC76200	945	846	797	133.618
AAC76201	402	303	319	149.322
AAC76202	2673	2574	9896	545.291
AAC76203	1488	1389	4413	450.618
AAC76204	453	354	1152	461.558
AAC76205	1344	1245	493	56.1635
AAC76206	1626	1527	75	6.96625
AAC76207	333	234	2695	1633.5
AAC76208	1338	1239	3011	344.68
AAC76209	849	750	263	49.7361
AAC76210	1935	1836	9349	722.22
AAC76211	630	531	1882	502.692
AAC76212	294	195	1341	975.374
AAC76213	477	378	325	121.946
AAC76214	1434	1335	307	32.6163
AAC76215	1173	1074	1366	180.395
AAC76216	966	867	722	118.112
AAC76217	258	159	2522	2249.7
AAC76218	312	213	5659	3768.23
AAC76219	972	873	1176	191.06
AAC76220	279	180	289	227.721
AAC76221	1260	1161	1855	226.615
AAC76222	255	156	285	259.118
AAC76223	294	195	304	221.114
AAC76224	636	537	680	179.602
AAC76225	552	453	297	92.9898
AAC76226	783	684	743	154.067
AAC76227	810	711	684	136.447
AAC76228	978	879	343	55.3455
AAC76229	987	888	549	87.6872
AAC76230	567	468	882	267.3
AAC76231	576	477	562	167.107
AAC76232	558	459	557	172.115
AAC76233	726	627	890	201.326
AAC76234	1434	1335	2090	222.045
AAC76235	288	189	620	465.272
AAC76236	492	393	612	220.87
AAC76237	855	756	799	149.9
AAC76238	273	174	252	205.413
AAC76239	633	534	835	221.78
AAC76240	729	630	537	120.896
AAC76241	654	555	382	97.6219
AAT48172	2337	2238	1690	107.103
AAC76243	930	831	92	15.7023
AAC76244	4461	4362	2318	75.3711
AAC76245	1419	1320	405	43.5169
AAC76246	765	666	0	0
AAC76247	675	576	0	0
AAC76248	2382	2283	189	11.7418
AAC76250	1017	918	1289.72	199.265
AAC76251	717	618	132	30.2944
AAC76252	1128	1029	148	20.3997
AAC76253	465	366	81	31.3892
AAC76254	876	777	131	23.9126
AAC76255	690	591	84	20.159
AAC76256	1491	1392	160	16.3026
AAC76257	894	795	172	30.6859
AAC76258	792	693	1195	244.575
AAC76259	1368	1269	154	17.2122
AAC76260	498	399	1816	645.535
AAC76261	639	540	1997	524.519
AAC76262	393	294	4177	2015.09
AAC76263	429	330	4192	1801.71
AAC76264	1128	1029	369	50.8614
AAC76265	399	300	2656	1255.69
AAC76266	1368	1269	583	65.1604
AAC76267	1068	969	321	46.9849
AAC76268	939	840	5288	892.872
AAC76269	471	372	357	136.114
AAC76270	264	165	58	49.8564
AAC76271	273	174	30	24.4539
AAC76272	1968	1869	12	0.910645
AAC76273	933	834	9	1.53057
AAC76274	204	105	15	20.2618
AAC76275	930	831	345	58.8837
AAC76276	1446	1347	1553	163.524
AAT48173	3801	3702	484	18.5433
AAC76279	1470	1371	720	74.4855
AAC76280	594	495	742	212.606
AAC76281	489	390	145	52.7327
AAC76282	1104	1005	1098	154.958
AAC76283	1044	945	2291	343.851
AAC76284	1941	1842	601	46.2766
AAC76285	975	876	1239	200.606
AAC76287	471	372	1934	737.379
AAC76288	1350	1251	3121	353.845
AAC76289	243	144	54	53.1873
AAC76290	1452	1353	122	12.7891
AAC76291	882	783	256	46.3719
AAC76292	966	867	1766	288.901
AAC76293	297	198	368	263.609
AAC76294	885	786	54	9.74424
AAC76295	180	81	2	3.50205
AAC76296	663	564	0	0
AAC76297	1158	1059	14	1.87503
AAC76298	3105	3006	111	5.23734
AAC76299	222	123	0	0
AAT48174	1182	1083	15	1.96444
AAC76302	1104	1005	0	0
AAC76303	759	660	10	2.14898
AAC76304	555	456	899	279.622
AAC76305	258	159	267	238.172
AAC76306	819	720	750	147.743
AAC76307	573	474	491	146.92
AAT48175	543	444	1364	435.721
AAC76309	474	375	1749	661.509
AAT48176	1125	1026	337	46.5864
AAC76312	510	411	1564	539.724
AAC76313	948	849	1092	182.428
AAC76314	1290	1191	882	105.035
AAC76315	1377	1278	282	31.2965
AAC76316	411	312	411	186.838
ABD18700	219	120	74	87.4636
AAC76317	426	327	384	166.556
AAC76318	369	270	254	133.428
AAC76319	384	285	7637	3800.62
AAC76320	990	891	31243	4973.38
AAC76321	621	522	19408	5273.36
AAC76322	390	291	7737	3771
AAC76323	357	258	14070	7734.84
AAC76324	117	18.8979	2258	16946.7
AAC76325	1332	1233	29604	3405.37
AAC76326	435	336	10607	4477.44
AAC76327	180	81	2128	3726.18
AAC76328	504	405	9580	3354.96
AAC76329	354	255	7384	4107.04
AAC76330	534	435	13133	4282.05
AAC76331	393	294	7927	3824.18
AAC76332	306	207	4555	3121.01
AAC76333	540	441	14216	4572.1
AAC76334	315	216	9235	6064.01
AAC76335	372	273	14205	7379.99
AAC76336	255	156	3868	3516.73
AAC76337	192	93	4791	7306.68
AAC76338	411	312	12253	5570.12
AAC76339	702	603	27287	6418.23
AAC76340	333	234	6894	4178.62
AAC76341	279	180	8537	6726.82
AAC76342	822	723	14663	2876.48
AAC76343	303	204	8229	5721.29
AAC76344	606	507	11684	3268.59
AAC76345	630	531	14179	3787.29
AAC76346	312	213	7677	5111.98
AAC76347	420	321	0	0
AAC76348	1470	1371	3	0.310356
AAC76349	816	717	24	4.74754
AAC76350	1953	1854	54	4.13105
AAC76351	1482	1383	22	2.2562
AAC76352	1197	1098	24	3.10017
AAC76353	438	339	0	0
AAC76354	510	411	0	0
AAC76355	378	279	0	0
AAC76356	588	489	30	8.7014
AAC76357	984	885	17	2.72447
AAC76358	1164	1065	90	11.9859
AAC76359	462	363	30	11.7217
AAC76360	678	579	60	14.6977
AAC76361	477	378	394	147.836
AAC76362	195	96	35	51.7099
AAC76363	2694	2595	312	17.0527
AAC76364	1185	1086	35022.6	4574
AAC76365	2115	2016	52475	3691.81
AAC76366	540	441	9219	2964.98
AAC76367	375	276	3724	1913.72
AAC76368	288	189	137	102.81
AAC76369	360	261	81	44.0171
AAC76370	387	288	237	116.717
AAC76371	723	624	488	110.921
AAC76372	813	714	1818	361.138
AAC76373	219	120	76	89.8275
AAC76374	591	492	3447	993.695
ABD18701	201	102	64	88.9932
AAC76375	1806	1707	235	19.5259
AAC76376	555	456	55	17.107
AAC76377	1914	1815	598	46.7306
AAC76378	1023	924	213	32.6952
AAC76379	219	120	175	206.84
AAC76380	870	771	391	71.9282
AAC76381	405	306	406	188.184
AAC76382	633	534	3836	1018.86
AAC76383	2103	2004	723	51.1702
AAC76384	1221	1122	264	33.3724
AAC76385	564	465	51	15.5559
AAC76386	603	504	218	61.3484
AAC76387	168	69	56	115.111
AAC76388	573	474	732	219.033
AAC76389	1182	1083	35	4.5837
AAC76390	2544	2445	2740	158.946
AAC76391	327	228	354	220.214
AAC76392	807	708	308	61.7013
AAC76393	1374	1275	671	74.643
AAC76394	168	69	0	0
AAC76395	1338	1239	0	0
AAC76396	1023	924	46	7.06094
AAT48177	831	732	81	15.6946
AAC76399	786	687	6	1.23872
AAC76400	732	633	196	43.9167
AAC76401	1086	987	43	6.17914
AAC76402	1305	1206	32	3.76339
AAC76403	354	255	0	0
AAC76404	879	780	36	6.54613
AAC76405	1227	1128	0	0
AAC76406	1164	1065	24	3.19623
AAC76407	363	264	81	43.5169
AAT48178	906	807	91	15.9935
AAC76409	1005	906	1389	217.446
AAC76410	759	660	303	65.1142
AAC76411	678	579	395	96.7599
AAC76412	837	738	567	108.969
AAC76413	1287	1188	2041	243.671
AAC76414	1089	990	2064	295.7
AAC76415	522	423	1308	438.575
AAC76416	1239	1140	126	15.6763
AAC76417	405	306	25	11.5877
AAC76418	441	342	14	5.80602
AAC76419	540	441	0	0
AAC76420	780	681	40	8.33086
AAC76421	2553	2454	384	22.1939
AAC76422	561	462	717	220.117
AAC76423	2136	2037	537	37.3904
AAC76424	669	570	492	122.424
AAC76425	402	303	649	303.794
AAC76426	879	780	1305	237.297
AAC76427	1725	1626	362	31.5766
AAC76428	1623	1524	5125	476.964
AAC76429	1353	1254	511	57.7963
AAC76430	720	621	715	163.302
AAC76431	477	378	112	42.0246
AAC76432	2322	2223	820	52.318
AAC76433	228	129	136	149.529
AAC76434	2322	2223	1403	89.5149
AAC76435	237	138	222	228.166
AAC76436	879	780	85	15.4561
AAC76437	771	672	223	47.0666
AAC76438	684	585	442	107.163
AAC76439	576	477	703	209.033
AAT48179	1317	1218	331	38.5441
AAC76441	2085	1986	1055	75.3443
AAT48180	2394	2295	2033	125.641
AAC76443	2706	2607	2592	141.017
AAT48181	1017	918	170	26.2653
AAC76446	1227	1128	79	9.93333
AAC76447	1599	1500	120	11.3466
AAT48182	831	732	725	140.477
AAC76450	327	228	210	130.636
AAC76451	1506	1407	13501	1360.97
AAC76453	2448	2349	1524	92.0193
AAC76454	1434	1335	699	74.2631
AAC76455	1296	1197	878	104.034
AAC76456	1974	1875	901	68.1554
AAC76457	2187	2088	776	52.7118
AAC76458	1104	1005	3464	488.865
AAC76459	594	495	181	51.8621
AAT48183	1341	1242	15	1.71296
AAC76462	528	429	40	13.2245
AAT48184	996	897	966	152.743
AAC76464	696	597	411	97.6437
AAC76465	1038	939	655	98.9356
AAC76466	489	390	209	76.0079
AAC76467	1179	1080	23	3.02052
AAC76469	276	177	127.821	102.425
AAC76470	504	405	197.414	69.1352
AAC76471	285	186	0	0
AAC76472	1743	1644	4	0.345092
AAC76473	441	342	178	73.8195
AAC76474	744	645	150	32.9844
AAC76475	1071	972	73	10.6521
AAC76476	846	747	0	0
AAC76477	888	789	0	0
AAC76478	1317	1218	12	1.39737
AAC76479	714	615	334	77.0279
AAC76480	768	669	141	29.893
AAC76481	1278	1179	233	28.0297
AAC76482	927	828	315	53.9582
