target_id	length	eff_length	est_counts	tpm
AAC75591	1362	1263	86	5.5267
AAC75592	519	420	38	7.34354
AAC75593	321	222	0	0
AAC75594	813	714	0	0
AAC75595	1203	1104	152	11.1749
AAC75596	423	324	14	3.50715
AAC75597	873	774	41	4.29946
AAC75598	1062	963	55	4.63561
AAC75599	999	900	22	1.98404
AAC75600	1512	1413	35	2.01047
AAC75601	984	885	51	4.67733
AAC75602	3282	3183	136	3.46795
AAC75603	1194	1095	157	11.6374
AAC75604	1254	1155	3906	274.487
AAC75605	1191	1092	329	24.4537
AAC75606	339	240	247	83.5327
AAC75607	1335	1236	474	31.1265
AAC75608	714	615	401	52.9225
AAC75609	1428	1329	433	26.4444
AAT48143	3888	3789	1188	25.4485
AAC75611	1557	1458	429	23.882
AAC75612	504	405	695	139.284
AAC75613	636	537	215	32.4964
AAC75614	849	750	87	9.41519
AAC75615	261	162	273	136.779
ACO60003	81	4.42658	12	220.031
AAC75616	381	282	235	67.6378
AAC75617	732	633	858	110.016
AAC75618	729	630	1016	130.895
AAC75619	906	807	2172	218.453
AAC75620	681	582	2327	324.522
AAC75621	975	876	2704	250.538
AAC75622	1800	1701	4063	193.871
AAC75623	480	381	820	174.687
AAC75624	957	858	1485	140.479
AAC75625	651	552	2561	376.566
AAC75626	576	477	2375	404.125
AAC75627	1623	1524	1907	101.563
AAC75628	738	639	581	73.7983
AAC75629	1335	1236	2210	145.126
AAC75630	882	783	290	30.0613
AAC75631	588	489	184	30.5408
AAC75632	384	285	4332	1233.71
AAC75633	690	591	865	118.795
AAC75634	1038	939	4313	372.808
AAC75635	420	321	366	92.5437
AAC75636	699	600	208	28.1373
AAC75637	2661	2562	1223	38.7452
AAC75638	1356	1257	2685	173.372
AAC75639	324	225	2499	901.477
AAC75640	1299	1200	10623	718.517
AAC75641	2574	2475	4115	134.948
AAC75642	732	633	741	95.0135
AAC75643	981	882	1341	123.405
AAC75644	738	639	3129	397.444
AAC75646	342	243	6770	2261.27
AAC75647	48	2.36004	0	0
AAC75648	1161	1062	1902	145.364
AAC75649	1122	1023	983	77.9918
AAC75650	1071	972	835	69.7254
AAC75651	366	267	36	10.9436
AAC75652	519	420	748	144.552
AAC75653	1227	1128	656	47.2026
AAC75654	483	384	572	120.903
AAC75655	348	249	9915	3231.95
AAC75656	768	669	15314	1857.95
AAC75657	549	450	15405	2778.56
AAC75658	249	150	8651	4681.08
AAC75659	1362	1263	6956	447.02
AAC75660	792	693	352	41.2269
AAT48144	1287	1188	299	20.428
AAC75663	594	495	1779	291.703
AAC75664	879	780	463	48.1789
AAT48145	1662	1563	459	23.8355
AAC75666	342	243	1067	356.393
AAC75667	291	192	251	106.107
AAC75668	477	378	350	75.1531
AAC75669	483	384	1444	305.216
AAC75670	1242	1143	640	45.4469
AAC75671	957	858	147	13.906
AAC75672	213	114	10	7.11977
AAC75673	1410	1311	52.2224	3.23314
AAC75674	627	528	22	3.38189
AAC75675	2190	2091	672	26.0847
AAC75676	1617	1518	830	44.379
AAC75677	264	165	60	29.5147
AAC75678	1074	975	2112	175.817
AAC75679	372	273	706	209.9
AAT48146	864	765	96	10.1855
AAC75681	822	723	12	1.34714
AAC75682	702	603	0	0
AAC75683	237	138	0	0
AAC75684	444	345	79	18.5857
AAC75685	468	369	0	0
AAC75690	1704	1605	314	15.8791
AAC75691	459	360	22	4.96011
AAC75692	483	384	22	4.6501
ABD18698	201	102	12	9.54887
AAC75693	318	219	0	0
AAC75694	330	231	25	8.78413
AAC75695	4581	4482	320	5.79494
AAC75706	978	879	21	1.9391
AAC75707	1269	1170	100	6.93721
AAC75708	1449	1350	36	2.16441
AAC75709	1281	1182	120	8.24014
AAC75710	1401	1302	12	0.748068
AAC75711	663	564	159	22.8817
AAC75712	450	351	135	31.2175
AAC75713	159	60	24	32.4662
AAC75714	300	201	123	49.6684
AAC75715	525	426	168	32.0089
AAC75716	405	306	107	28.3814
AAC75717	450	351	37	8.5559
AAC75718	345	246	21	6.92875
AAC75719	330	231	58	20.3792
AAC75720	246	147	0	0
AAC75721	411	312	0	0
AAC75722	2145	2046	29	1.15044
AAC75723	960	861	141	13.2919
AAC75724	1203	1104	376	27.6433
AAC75725	1065	966	11	0.924244
AAC75726	993	894	70	6.35523
AAC75729	738	639	1806	229.397
AAC75730	336	237	255	87.3298
AAC75731	531	432	484	90.9353
AAC75732	1173	1074	421	31.8162
AAC75733	1539	1440	908	51.1793
AAC75734	516	417	2216	431.325
AAC75735	1557	1458	3070	170.904
AAC75736	429	330	306	75.2625
AAC75737	567	468	868	150.538
AAC75738	186	87	3133	2922.89
AAC75739	2631	2532	11995	384.51
AAC75740	501	402	143	28.8723
AAC75741	1062	963	5107	430.438
AAC75742	498	399	396	80.5551
AAC75743	1086	987	372	30.5912
AAT48148	564	465	37	6.45832
AAT48149	960	861	44	4.14782
AAC75746	372	273	0	0
AAC75747	780	681	21	2.5029
AAC75748	360	261	31	9.64033
AAC75749	774	675	179	21.5239
AAC75750	966	867	273	25.5573
AAC75751	1515	1416	124	7.1077
AAC75752	1440	1341	92	5.56839
AAC75753	1134	1035	0	0
AAC75754	2253	2154	594	22.3827
AAC75755	528	429	137	25.9199
AAC75756	1011	912	258	22.9613
AAT48150	1458	1359	97	5.79326
AAC75758	1425	1326	51	3.12175
AAC75759	471	372	51	11.1275
AAC75760	411	312	8	2.08116
AAC75761	768	669	85	10.3125
AAC75762	543	444	0	0
AAC75763	1710	1611	18	0.906876
AAC75764	924	825	0	0
AAC75765	1827	1728	86	4.03948
AAC75766	612	513	0	0
AAC75767	462	363	32	7.15508
AAC75768	351	252	117	37.6839
AAC75769	873	774	907	95.1124
AAC75770	273	174	129	60.1743
AAC75771	1122	1023	1040	82.5142
AAC75772	1011	912	1311	116.675
AAC75773	2079	1980	668	27.3831
AAC75774	354	255	90	28.6466
AAC75775	2562	2463	777	25.6052
AAC75776	657	558	0	0
AAC75777	768	669	355	43.0698
AAC75778	909	810	2	0.200408
AAC75779	1167	1068	83	6.3078
AAC75780	639	540	8	1.20245
AAC75781	777	678	12	1.43656
AAC75782	1365	1266	184	11.7965
AAC75783	993	894	6748	612.644
AAC75784	1140	1041	2323	181.121
AAC75785	627	528	642	98.6897
AAC75786	762	663	851	104.181
AAC75787	1050	951	1152	98.3202
AAC75788	480	381	530	112.907
AAC75789	711	612	797	105.701
AAC75790	312	213	442	168.428
AAC75791	324	225	23	8.29691
AAC75792	606	507	56	8.96501
AAC75793	1428	1329	103	6.29047
AAC75794	909	810	50	5.01021
AAC75795	1038	939	136	11.7556
AAC75796	285	186	34	14.8367
AAC75797	918	819	31	3.07219
AAC75798	600	501	159	25.7591
AAC75799	675	576	64	9.01838
AAC75800	1092	993	40	3.2695
AAC75801	483	384	0	0
AAC75802	1509	1410	33	1.89962
AAC75803	2667	2568	200	6.32129
AAC75804	735	636	74	9.44377
AAC75805	1713	1614	204	10.2588
AAC75806	1800	1701	165	7.87319
AAC75807	366	267	271	82.3814
AAC75808	1272	1173	636	44.0078
AAC75809	261	162	143	71.646
AAC75810	576	477	198	33.6913
AAC75811	861	762	87	9.26691
AAC75812	780	681	0	0
AAC75813	1338	1239	32	2.09628
AAT48151	1455	1356	14	0.837991
AAC75816	786	687	5	0.590723
AAC75817	1278	1179	21	1.44569
AAC75818	1479	1380	28	1.64683
AAC75819	672	573	857	121.394
ACO60004	141	42.0007	0	0
AAC75820	873	774	70	7.34054
AAC75821	1299	1200	13527	914.937
AAC75822	1638	1539	8950	472.014
AAC75823	792	693	394	46.146
AAC75824	336	237	238	81.5079
AAC75825	249	150	304	164.495
AAC75826	2235	2136	2593	98.5308
AAC75827	1302	1203	622	41.9658
AAC75828	2757	2658	816	24.9176
AAC75829	1341	1242	240	15.6841
AAC75830	1341	1242	233	15.2267
AAC75831	1353	1254	116	7.50812
AAC75832	450	351	418	96.6585
AAC75833	783	684	337	39.9894
AAC75834	330	231	129	45.3261
AAC75835	546	447	314	57.0155
AAC75836	849	750	548	59.3048
AAC75837	1365	1266	1376	88.2177
AAC75838	1290	1191	1472	100.315
AAC75839	1368	1269	1185	75.7927
AAC75840	756	657	482	59.546
AAC75841	1149	1050	321	24.8134
AAC75842	648	549	4	0.591369
AAC75843	1317	1218	64	4.26485
AAC75844	1776	1677	127	6.14669
AAC75845	1419	1320	26	1.59871
AAC75846	423	324	26	6.51327
AAC75847	732	633	302	38.7235
AAC75848	1101	1002	1382	111.947
AAC75849	396	297	348	95.1029
AAC75850	918	819	829	82.1564
AAC75851	228	129	273	171.769
AAC75852	1206	1107	794	58.2162
AAC75853	444	345	1010	237.615
AAC75854	807	708	898	102.947
AAC75855	1098	999	830	67.4347
AAC75856	1254	1155	1103	77.5112
AAC75857	1332	1233	230	15.1403
AAC75858	1827	1728	1091	51.245
AAC75859	3543	3444	1699	40.0406
AAC75860	2889	2790	1925	56.0012
AAC75861	3369	3270	1869	46.3909
AAC75862	324	225	99	35.7128
AAC75863	408	309	71	18.6497
AAC75864	564	465	216	37.7026
AAC75865	471	372	79	17.2367
AAC75866	795	696	1857	216.558
AAC75867	876	777	944	98.6102
AAC75868	2247	2148	3388	128.021
AAC75869	531	432	2110	396.433
AAC75870	690	591	154	21.1497
AAC75871	714	615	750	98.9822
AAC75872	219	120	259	175.182
AAC75873	1041	942	948	81.6824
AAC75874	1194	1095	601	44.5483
AAC75875	2160	2061	1205	47.4548
AAC75876	1032	933	583	50.7175
AAC75877	1263	1164	395	27.5432
AAC75878	936	837	256	24.8248
AAC75879	693	594	220	30.0613
AAC75880	1419	1320	266	16.3561
AAC75881	762	663	77	9.42645
AAC75882	837	738	0	0
AAC75883	1182	1083	179	13.4151
AAC75884	1230	1131	840	60.282
AAC75885	633	534	47	7.14377
AAC75886	810	711	92	10.5024
AAC75887	483	384	14	2.95915
ACO60005	81	4.42658	0	0
AAC75888	426	327	0	0
AAC75890	492	393	0	0
AAC75891	1377	1278	24	1.52423
AAC75892	219	120	9	6.0874
AAC75899	906	807	1323.53	133.116
AAC75900	366	267	555	168.715
AAC75903	756	657	391	48.3039
AAC75904	2259	2160	194	7.28985
AAC75905	879	780	40	4.16233
AAC75906	480	381	22	4.68672
AAC75907	1779	1680	451	21.789
AAT48152	1191	1092	10	0.743273
AAC75909	1197	1098	58	4.28742
AAC75910	1212	1113	73	5.32352
AAC75911	1386	1287	30	1.89197
AAC75912	933	834	160	15.5713
AAC75913	1626	1527	269	14.2983
AAC75914	771	672	47	5.67675
AAC75915	579	480	92	15.5567
AAC75916	3099	3000	263	7.1155
AAC75917	1329	1230	69	4.55318
AAC75918	780	681	22	2.62208
AAC75919	2871	2772	190	5.56328
AAC75920	1401	1302	94	5.85987
AAC75921	1320	1221	117	7.77752
AAT48153	1368	1269	115	7.35541
AAC75924	489	390	18	3.74609
AAC75925	1920	1821	38	1.69373
AAC75926	1449	1350	24	1.44294
ACO60006	126	27.1193	59	176.581
AAC75927	549	450	15	2.70551
AAC75928	1518	1419	6345	362.928
AAC75929	1098	999	3776	306.787
AAC75930	1734	1635	1657	82.2575
AAC75931	711	612	1431	189.784
AAC75932	897	798	1211	123.172
AAC75933	522	423	2527	484.882
AAC75934	408	309	1788	469.656
AAC75935	267	168	730	352.683
AAC75936	981	882	1763	162.239
AAC75937	660	561	1423	205.879
AAC75938	312	213	55	20.9582
AAC75939	1440	1341	1079	65.3076
AAC75940	744	645	253	31.837
AAC75941	2874	2775	1908	55.8067
AAC75942	390	291	583	162.61
AAC75943	1095	996	1014	82.6322
AAC75944	1203	1104	1450	106.603
AAC75945	1179	1080	1674	125.806
AAC75946	1326	1227	2249	148.77
AAC75947	579	480	913	154.383
AAC75948	330	231	2669	937.794
AAC75949	549	450	4051	730.669
ACO60007	60	2.81266	0	0
AAC75950	1233	1134	4334	310.204
AAC75951	660	561	1165	168.552
AAC75953	894	795	810	82.6968
AAC75954	2145	2046	145	5.75219
AAC75955	996	897	33	2.98602
AAC75956	786	687	0	0
AAC75957	1479	1380	98	5.76392
AAC75958	897	798	65	6.61122
AAC75959	741	642	326	41.2148
AAC75960	636	537	321	48.5179
AAC75961	861	762	825	87.8759
AAC75962	1080	981	18683	1545.78
AAC75963	1164	1065	11789	898.459
AAC75964	1020	921	5519	486.375
AAC75965	714	615	492	64.9323
AAC75966	510	411	283	55.8876
AAC75967	966	867	87	8.14462
AAT48154	1278	1179	59	4.06171
AAC75970	1389	1290	94	5.91438
AAC75971	444	345	38	8.93996
AAT48155	1992	1893	15475	663.515
AAC75973	759	660	639	78.5829
AAC75974	921	822	1117	110.294
AAC75975	1977	1878	6394	276.343
AAC75976	132	33.0202	365	897.189
AAC75977	216	117	324	224.766
AAC75979	1155	1056	851	65.4089
AAC75980	1395	1296	507	31.7522
AAC75981	498	399	110	22.3764
AAC75982	708	609	112	14.927
AAC75983	732	633	471	60.3932
AAC75984	951	852	911	86.786
AAC75985	564	465	1538	268.457
AAC75986	417	318	600	153.142
AAC75987	981	882	268	24.6625
AAC75988	705	606	534	71.522
AAC75989	567	468	534	92.6118
AAC75990	291	192	92	38.8917
AAC75991	594	495	280	45.9117
AAC75992	1137	1038	939	73.4242
AAC75993	1008	909	113	10.0899
AAC75994	1047	948	3353	287.075
AAC75995	720	621	1061	138.674
AAC75996	327	228	750	266.991
AAC75997	720	621	648	84.6943
AAC75998	1053	954	962	81.846
AAC75999	276	177	390	178.839
AAC76000	1080	981	581	48.0704
AAC76001	1257	1158	1004	70.3714
AAC76002	2136	2037	826	32.9124
AAC76003	708	609	389	51.8446
AAC76004	537	438	113	20.9399
AAC76007	411	312	107	27.8356
AAC76008	810	711	146	16.6669
AAT48156	4563	4464	1639	29.8006
AAC76011	1683	1584	247	12.6565
AAC76012	2172	2073	287	11.2371
AAC76013	405	306	63	16.7105
AAT48157	1224	1125	19	1.37079
AAT48158	1053	954	0	0
AAC76015	1500	1401	99	5.73546
AAC76016	765	666	425	51.7947
AAC76018	1017	918	2650.34	234.331
AAT48159	1068	969	137	11.4754
AAC76020	759	660	0	0
AAC76021	714	615	21	2.7715
AAC76022	693	594	5	0.68321
AAC76023	1500	1401	0	0
AAC76024	1860	1761	1231	56.7374
AAC76025	867	768	495	52.3136
AAC76026	249	150	210	113.632
AAC76027	342	243	512	171.015
AAC76028	489	390	557	115.921
AAC76029	495	396	445	91.2086
AAC76030	1704	1605	2101	106.248
AAC76031	1179	1080	1515	113.857
AAC76032	987	888	975	89.1174
AAC76033	1119	1020	1681	133.764
AAC76034	288	189	30	12.8834
AAC76037	1041	942	394	33.9482
AAC76038	495	396	507	103.916
AAC76039	885	786	88	9.08722
AAC76041	426	327	170	42.1961
AAC76042	735	636	1535	195.894
AAC76044	1188	1089	494	36.8188
AAC76045	660	561	1026	148.442
AAC76046	957	858	166	15.7033
AAC76047	1164	1065	304	23.1683
AAC76048	828	729	306	34.0694
AAT48160	927	828	74	7.25391
AAC76050	258	159	64	32.6703
AAT48161	2220	2121	3029	115.912
AAC76053	1413	1314	2349	145.097
AAC76054	738	639	953	121.049
AAC76055	2259	2160	2993	112.467
AAC76056	1608	1509	527	28.346
AAC76057	396	297	93	25.4154
AAC76058	297	198	102	41.8125
AAT48162	483	384	39	8.24336
AAC76060	393	294	216	59.6317
AAC76061	660	561	234	33.8551
AAC76062	1350	1251	183	11.8731
AAC76063	333	234	7	2.42802
AAC76064	582	483	298	50.0772
AAC76065	315	216	1618	607.989
AAC76066	1893	1794	5087	230.15
AAC76067	582	483	705	118.471
AAC76068	828	729	1056	117.573
AAC76069	423	324	444	111.227
AAC76070	630	531	1347	205.894
AAC76071	1482	1383	3285	192.79
AAC76073	672	573	2966	420.134
AAC76074	1161	1062	4921	376.097
AAC76075	789	690	668	78.5775
AAC76076	774	675	1065	128.061
AAC76077	654	555	3244	474.415
AAC76078	291	192	966	408.363
AAC76079	552	453	68	12.1838
AAC76080	366	267	555	168.715
AAC76081	906	807	1323.53	133.116
AAC76083	750	651	28	3.49098
AAC76084	1065	966	218	18.3168
AAC76085	201	102	20	15.9148
AAC76086	630	531	656	100.272
AAC76087	1662	1563	438	22.745
ACO60008	60	2.81266	66	1904.57
ACO60009	60	2.81266	2	57.7142
AAC76088	1434	1335	1221	74.2344
AAC76089	2841	2742	1412	41.7963
AAC76090	1302	1203	483	32.5876
AAC76091	621	522	354	55.0432
AAC76092	1239	1140	1552	110.499
AAC76093	822	723	546	61.295
AAC76094	369	270	398	119.644
AAC76095	618	519	910	142.313
AAC76096	933	834	149	14.5008
AAC76097	912	813	45	4.49255
AAC76098	606	507	20	3.20179
AAC76099	1464	1365	165	9.8112
AAC76100	1014	915	961	85.2458
AAC76101	216	117	7820	5424.9
AAC76102	1746	1647	5422	267.2
AAC76103	1842	1743	7211	335.791
AAC76104	507	408	155	30.8349
AAC76105	765	666	182	22.1803
AAC76106	624	525	253	39.114
AAC76107	1521	1422	169	9.64624
AAC76108	1380	1281	44	2.78788
AAC76109	333	234	0	0
AAC76110	984	885	1144	104.919
AAT48164	3093	2994	270	7.31952
AAC76112	450	351	55	12.7182
AAT48165	1434	1335	31	1.88474
AAC76114	1071	972	0	0
AAC76115	2352	2253	124	4.46716
AAC76116	2019	1920	87	3.67781
AAC76117	417	318	98	25.0132
AAC76118	315	216	50	18.7883
AAC76119	1137	1038	1208	94.4584
AAC76120	504	405	8	1.60327
AAC76121	693	594	35	4.78247
AAC76122	987	888	395	36.104
AAT48166	966	867	1577	147.633
AAC76124	1245	1146	3461	245.125
AAC76125	552	453	609	109.116
AAC76126	1488	1389	357	20.8611
AAC76127	1413	1314	337	20.8164
AAC76128	1299	1200	276	18.668
AAC76129	777	678	1678	200.878
AAC76130	663	564	1748	251.555
AAC76131	384	285	872	248.338
AAC76132	369	270	791	237.785
AAC76133	306	207	1288	505.029
AAC76134	405	306	1126	298.667
AAC76135	300	201	723	291.953
AAC76136	393	294	82	22.638
AAC76137	987	888	221	20.1999
AAC76138	366	267	168	51.0704
AAC76139	357	258	24	7.55027
AAC76140	897	798	502	51.0589
AAC76141	702	603	60	8.07616
AAC76142	165	66	259	318.513
AAT48167	1311	1212	772	51.6994
AAT48168	1332	1233	496	32.6505
AAT48169	1365	1266	86	5.5136
AAC76148	390	291	32	8.9254
AAT48170	2295	2196	372	13.7493
AAC76150	1209	1110	132	9.6521
AAC76151	1332	1233	326	21.4598
AAC76152	990	891	134	12.2067
AAC76153	939	840	67	6.47391
AAC76154	219	120	0	0
AAC76155	540	441	0	0
AAC76156	1188	1089	44	3.27941
AAC76158	1146	1047	162	12.5585
AAC76159	885	786	51	5.26646
AAC76160	771	672	92	11.1119
AAC76161	1335	1236	52	3.41473
AAC76162	1572	1473	114	6.28164
AAC76163	336	237	156	53.4253
AAC76164	465	366	425	94.2494
AAC76165	810	711	1412	161.189
AAC76166	1281	1182	32	2.19737
AAC76167	474	375	4	0.865764
AAC76170	1155	1056	33	2.53642
AAC76171	861	762	27	2.87594
AAC76172	477	378	0	0
AAC76173	804	705	32	3.6841
AAC76174	792	693	23	2.6938
AAC76175	756	657	0	0
AAC76176	585	486	90	15.0306
AAC76177	696	597	35	4.75844
AAC76178	2517	2418	614	20.6102
AAC76179	1092	993	183	14.958
AAC76180	861	762	260	27.6942
AAC76181	2037	1938	1218	51.0111
AAC76182	396	297	320	87.4509
AAC76183	591	492	545	89.9088
AAC76184	576	477	1256	213.719
AAC76185	1041	942	487	41.9613
AAC76186	636	537	111	16.7772
AAC76187	519	420	185	35.7514
AAC76188	444	345	445	104.692
AAC76189	303	204	220	87.5313
AAC76190	504	405	1697	340.093
AAC76191	525	426	1126	214.536
AAC76192	996	897	539	48.7716
AAC76193	879	780	574	59.7294
AAC76194	1008	909	610	54.4674
AAC76195	1245	1146	604	42.7783
AAC76196	1890	1791	33481	1517.31
ACO60010	81	4.42658	607	11129.9
AAC76197	885	786	16718	1726.37
AAC76198	2136	2037	28794	1147.31
AAC76199	270	171	9477	4498.27
AAC76200	945	846	2568	246.374
AAC76201	402	303	397	106.345
AAC76202	2673	2574	43727	1378.83
AAC76203	1488	1389	18045	1054.45
AAC76204	453	354	5788	1327.08
AAC76205	1344	1245	978	63.7588
AAC76206	1626	1527	171	9.08925
AAC76207	333	234	8499	2947.97
AAC76208	1338	1239	4817	315.556
AAC76209	849	750	1025	110.926
AAC76210	1935	1836	18250	806.791
AAC76211	630	531	4336	662.774
AAC76212	294	195	2498	1039.75
AAC76213	477	378	998	214.294
AAC76214	1434	1335	658	40.0051
AAC76215	1173	1074	10068	760.869
AAC76216	966	867	3141	294.049
AAC76217	258	159	8229	4200.69
AAC76218	312	213	16408	6252.4
AAC76219	972	873	1283	119.284
AAC76220	279	180	588	265.14
AAC76221	1260	1161	5041	352.416
AAC76222	255	156	716	372.528
AAC76223	294	195	803	334.235
AAC76224	636	537	1668	252.111
AAC76225	552	453	785	140.651
AAC76226	783	684	3079	365.363
AAC76227	810	711	3275	373.863
AAC76228	978	879	618	57.0651
AAC76229	987	888	1827	166.992
AAC76230	567	468	2414	418.661
AAC76231	576	477	1822	310.028
AAC76232	558	459	1853	327.668
AAC76233	726	627	1799	232.881
AAC76234	1434	1335	3792	230.546
AAC76235	288	189	820	352.146
AAC76236	492	393	841	173.69
AAC76237	855	756	1431	153.634
AAC76238	273	174	835	389.501
AAC76239	633	534	1690	256.872
AAC76240	729	630	984	126.773
AAC76241	654	555	499	72.9757
AAT48172	2337	2238	2944	106.77
AAC76243	930	831	84	8.20444
AAC76244	4461	4362	6182	115.031
AAC76245	1419	1320	1885	115.907
AAC76246	765	666	31	3.77797
AAC76247	675	576	65	9.15929
AAC76248	2382	2283	597	21.2246
AAC76250	1017	918	2650.34	234.331
AAC76251	717	618	254	33.3592
AAC76252	1128	1029	364	28.7116
AAC76253	465	366	43	9.53582
AAC76254	876	777	133	13.8932
AAC76255	690	591	83	11.3989
AAC76256	1491	1392	108	6.29731
AAC76257	894	795	181	18.4792
AAC76258	792	693	1574	184.35
AAC76259	1368	1269	252	16.1179
AAC76260	498	399	2603	529.508
AAC76261	639	540	3636	546.514
AAC76262	393	294	12136	3350.42
AAC76263	429	330	12124	2981.97
AAC76264	1128	1029	995	78.4835
AAC76265	399	300	2718	735.358
AAC76266	1368	1269	756	48.3538
AAC76267	1068	969	840	70.3601
AAC76268	939	840	2503	241.854
AAC76269	471	372	319	69.6015
AAC76270	264	165	332	163.315
AAC76271	273	174	0	0
AAC76272	1968	1869	281	12.203
AAC76273	933	834	52	5.06067
AAC76274	204	105	96	74.2084
AAC76275	930	831	1206	117.792
AAC76276	1446	1347	3187	192.037
AAT48173	3801	3702	2697	59.131
AAC76279	1470	1371	1866	110.47
AAC76280	594	495	1683	275.962
AAC76281	489	390	1148	238.918
AAC76282	1104	1005	3735	301.645
AAC76283	1044	945	4727	405.999
AAC76284	1941	1842	1778	78.3453
AAC76285	975	876	2433	225.429
AAC76287	471	372	2697	588.449
AAC76288	1350	1251	5373	348.602
AAC76289	243	144	92	51.8557
AAC76290	1452	1353	712	42.7123
AAC76291	882	783	655	67.897
AAC76292	966	867	9413	881.211
AAC76293	297	198	1744	714.911
AAC76294	885	786	94	9.7068
AAC76295	180	81	46	46.0939
AAC76296	663	564	98	14.1032
AAC76297	1158	1059	56	4.29203
AAC76298	3105	3006	111	2.99713
AAC76299	222	123	0	0
AAT48174	1182	1083	34	2.54813
AAC76302	1104	1005	34	2.74589
AAC76303	759	660	24	2.95147
AAC76304	555	456	1759	313.092
AAC76305	258	159	325	165.904
AAC76306	819	720	1829	206.183
AAC76307	573	474	565	96.7478
AAT48175	543	444	1650	301.628
AAC76309	474	375	2023	437.86
AAT48176	1125	1026	363	28.7164
AAC76312	510	411	1967	388.448
AAC76313	948	849	2092	199.998
AAC76314	1290	1191	1901	129.551
AAC76315	1377	1278	1111	70.5593
AAC76316	411	312	388	100.936
ABD18700	219	120	544	367.95
AAC76317	426	327	403	100.03
AAC76318	369	270	185	55.6133
AAC76319	384	285	19732	5619.49
AAC76320	990	891	58467	5326.03
AAC76321	621	522	42594	6622.91
AAC76322	390	291	33534	9353.27
AAC76323	357	258	37526	11805.5
AAC76324	117	18.8979	5741	24657.2
AAC76325	1332	1233	54538	3590.1
AAC76326	435	336	38785	9369.05
AAC76327	180	81	9288	9306.96
AAC76328	504	405	28159	5643.3
AAC76329	354	255	17851	5681.9
AAC76330	534	435	27141	5064.16
AAC76331	393	294	26886	7422.49
AAC76332	306	207	12867	5045.19
AAC76333	540	441	36378	6695.32
AAC76334	315	216	12727	4782.37
AAC76335	372	273	28187	8380.25
AAC76336	255	156	4928	2563.99
AAC76337	192	93	8112	7079.72
AAC76338	411	312	23944	6228.92
AAC76339	702	603	60439	8135.25
AAC76340	333	234	19396	6727.71
AAC76341	279	180	16741	7548.83
AAC76342	822	723	37217	4178.05
AAC76343	303	204	19595	7796.25
AAC76344	606	507	28103	4499
AAC76345	630	531	36922	5643.67
AAC76346	312	213	19526	7440.54
AAC76347	420	321	10	2.52852
AAC76348	1470	1371	80	4.73613
AAC76349	816	717	69	7.8109
AAC76350	1953	1854	250	10.9446
AAC76351	1482	1383	173	10.153
AAC76352	1197	1098	53	3.91782
AAC76353	438	339	13	3.11254
AAC76354	510	411	53	10.4666
AAC76355	378	279	0	0
AAC76356	588	489	28	4.64751
AAC76357	984	885	223	20.4518
AAC76358	1164	1065	133	10.1361
AAC76359	462	363	33	7.37867
AAC76360	678	579	269	37.709
AAC76361	477	378	153	32.8527
AAC76362	195	96	12	10.1457
AAC76363	2694	2595	406	12.6987
AAC76364	1185	1086	56111	4193.62
AAC76365	2115	2016	90382	3638.83
AAC76366	540	441	14080	2591.4
AAC76367	375	276	7568	2225.58
AAC76368	288	189	311	133.558
AAC76369	360	261	525	163.264
AAC76370	387	288	853	240.396
AAC76371	723	624	1057	137.487
AAC76372	813	714	3490	396.733
AAC76373	219	120	78	52.7575
AAC76374	591	492	7359	1214.02
ABD18701	201	102	173	137.663
AAC76375	1806	1707	1461	69.4684
AAC76376	555	456	482	85.7932
AAC76377	1914	1815	1295	57.9114
AAC76378	1023	924	589	51.7385
AAC76379	219	120	181	122.424
AAC76380	870	771	1041	109.589
AAC76381	405	306	527	139.785
AAC76382	633	534	5513	837.949
AAC76383	2103	2004	1770	71.688
AAC76384	1221	1122	631	45.6465
AAC76385	564	465	108	18.8513
AAC76386	603	504	600	96.6255
AAC76387	168	69	82	96.4574
AAC76388	573	474	624	106.851
AAC76389	1182	1083	203	15.2138
AAC76390	2544	2445	1838	61.0151
AAC76391	327	228	216	76.8935
AAC76392	807	708	460	52.7346
AAC76393	1374	1275	1624	103.382
AAC76394	168	69	0	0
AAC76395	1338	1239	19	1.24467
AAC76396	1023	924	58	5.0948
AAT48177	831	732	62	6.87466
AAC76399	786	687	54	6.37981
AAC76400	732	633	393	50.3918
AAC76401	1086	987	77	6.33205
AAC76402	1305	1206	40	2.69205
AAC76403	354	255	12	3.81955
AAC76404	879	780	313	32.5702
AAC76405	1227	1128	47	3.38189
AAC76406	1164	1065	41	3.12468
AAC76407	363	264	36	11.068
AAT48178	906	807	133	13.3767
AAC76409	1005	906	1890	169.319
AAC76410	759	660	480	59.0294
AAC76411	678	579	606	84.9503
AAC76412	837	738	1510	166.07
AAC76413	1287	1188	3992	272.738
AAC76414	1089	990	6993	573.323
AAC76415	522	423	4499	863.27
AAC76416	1239	1140	139	9.89648
AAC76417	405	306	44	11.6708
AAC76418	441	342	64	15.1888
AAC76419	540	441	34	6.25765
AAC76420	780	681	36	4.29068
AAC76421	2553	2454	2139	70.7468
AAC76422	561	462	1967	345.568
AAC76423	2136	2037	733	29.2068
AAC76424	669	570	872	124.169
AAC76425	402	303	982	263.051
AAC76426	879	780	1164	121.124
AAC76427	1725	1626	800	39.9338
